780.13	133.41
780.45	88.94
780.76	72.56
781.07	-23.41
781.39	95.96
781.70	-79.58
782.02	-30.43
782.33	42.13
782.64	23.41
782.96	51.49
783.27	173.20
783.59	67.88
783.90	56.17
784.21	16.38
784.53	135.75
784.84	16.38
785.15	53.83
785.47	7.02
785.78	-18.72
786.09	25.75
786.41	16.38
786.72	86.60
787.03	-7.02
787.34	-79.58
787.66	11.70
787.97	-4.68
788.28	100.64
788.60	-56.17
788.91	-21.06
789.22	112.35
789.53	63.19
789.85	65.53
790.16	65.54
790.47	35.11
790.78	37.45
791.10	-81.92
791.41	-39.79
791.72	-37.45
792.03	-49.15
792.35	-21.06
792.66	-49.15
792.97	-51.49
793.28	4.68
793.59	44.47
793.91	14.04
794.22	49.15
794.53	9.36
794.84	91.28
795.15	51.49
795.46	44.47
795.78	9.36
796.09	-4.68
796.40	88.94
796.71	-65.54
797.02	74.90
797.33	16.38
797.64	56.17
797.95	-110.01
798.27	37.45
798.58	-16.38
798.89	51.49
799.20	70.22
799.51	37.45
799.82	-28.09
800.13	32.77
800.44	35.11
800.75	28.09
801.06	32.77
801.37	91.28
801.68	133.41
801.99	84.26
802.30	11.70
802.62	-53.83
802.93	14.04
803.24	-25.75
803.55	-7.02
803.86	-93.62
804.17	-28.09
804.48	-58.51
804.79	28.09
805.10	-14.04
805.41	21.06
805.72	44.47
806.03	79.58
806.33	-67.88
806.64	-42.13
806.95	4.68
807.26	-56.17
807.57	-53.83
807.88	21.06
808.19	-39.79
808.50	28.09
808.81	-56.17
809.12	51.49
809.43	42.13
809.74	16.38
810.05	102.98
810.36	-46.81
810.66	77.24
810.97	-53.83
811.28	-86.60
811.59	81.92
811.90	44.47
812.21	74.90
812.52	42.13
812.82	95.96
813.13	-21.06
813.44	44.47
813.75	30.43
814.06	60.85
814.37	-18.72
814.67	107.66
814.98	-30.43
815.29	18.72
815.60	-63.19
815.91	-16.38
816.21	-65.54
816.52	-37.45
816.83	39.79
817.14	-77.24
817.45	-86.60
817.75	91.28
818.06	-63.19
818.37	-35.11
818.67	-16.38
818.98	21.06
819.29	-4.68
819.60	-32.77
819.90	14.04
820.21	32.77
820.52	88.94
820.83	53.83
821.13	77.24
821.44	65.54
821.75	7.02
822.05	126.39
822.36	-37.45
822.67	79.58
822.97	44.47
823.28	18.72
823.59	114.69
823.89	60.85
824.20	46.81
824.51	-21.06
824.81	98.30
825.12	4.68
825.42	-60.85
825.73	-65.54
826.04	-14.04
826.34	14.04
826.65	74.90
826.95	-25.75
827.26	-18.72
827.57	-44.47
827.87	112.35
828.18	-65.53
828.48	30.43
828.79	28.09
829.09	7.02
829.40	7.02
829.70	110.01
830.01	-21.06
830.31	44.47
830.62	-60.85
830.92	-28.09
831.23	11.70
831.53	30.43
831.84	37.45
832.14	44.47
832.45	37.45
832.75	-35.11
833.06	-32.77
833.36	-91.28
833.67	81.92
833.97	-23.41
834.28	11.70
834.58	25.75
834.89	30.43
835.19	4.68
835.49	-21.06
835.80	-39.79
836.10	-77.24
836.41	84.26
836.71	11.70
837.02	16.38
837.32	93.62
837.62	-21.06
837.93	2.34
838.23	30.43
838.53	105.32
838.84	4.68
839.14	9.36
839.44	37.45
839.75	16.38
840.05	14.04
840.36	88.94
840.66	128.73
840.96	100.64
841.26	37.45
841.57	53.83
841.87	42.13
842.17	70.22
842.48	81.92
842.78	56.17
843.08	159.16
843.39	121.71
843.69	131.07
843.99	161.50
844.29	124.05
844.60	276.18
844.90	201.29
845.20	112.35
845.50	124.05
845.81	159.16
846.11	119.37
846.41	114.69
846.71	72.56
847.01	39.79
847.32	-16.38
847.62	-9.36
847.92	-51.49
848.22	14.04
848.52	-23.41
848.82	51.49
849.13	-9.36
849.43	131.07
849.73	-56.17
850.03	14.04
850.33	51.49
850.63	-21.06
850.94	121.71
851.24	100.64
851.54	60.85
851.84	126.39
852.14	44.47
852.44	-70.22
852.74	16.38
853.04	0.00
853.34	35.11
853.64	-7.02
853.94	-7.02
854.25	28.09
854.55	74.90
854.85	23.41
855.15	-25.75
855.45	107.66
855.75	28.09
856.05	-49.15
856.35	37.45
856.65	39.79
856.95	-2.34
857.25	23.41
857.55	25.75
857.85	51.49
858.15	4.68
858.45	32.77
858.75	112.35
859.05	156.82
859.35	-60.85
859.65	88.94
859.95	67.88
860.25	70.22
860.55	0.00
860.84	0.00
861.14	67.88
861.44	53.83
861.74	65.54
862.04	88.94
862.34	135.75
862.64	-4.68
862.94	-23.41
863.24	117.03
863.54	23.41
863.83	84.26
864.13	-44.47
864.43	70.22
864.73	112.35
865.03	142.77
865.33	-67.88
865.63	9.36
865.92	-44.47
866.22	147.45
866.52	0.00
866.82	-51.49
867.12	77.24
867.41	81.92
867.71	25.75
868.01	7.02
868.31	102.98
868.61	56.17
868.90	72.56
869.20	79.58
869.50	72.56
869.80	37.45
870.09	9.36
870.39	-49.15
870.69	-56.17
870.99	28.09
871.28	63.19
871.58	51.49
871.88	-133.41
872.17	-11.70
872.47	110.01
872.77	95.96
873.07	147.45
873.36	49.15
873.66	100.64
873.96	-2.34
874.25	23.41
874.55	-21.06
874.85	23.41
875.14	-9.36
875.44	-9.36
875.73	18.72
876.03	-7.02
876.33	-84.26
876.62	-95.96
876.92	-46.81
877.21	-9.36
877.51	16.38
877.81	-70.22
878.10	67.88
878.40	-98.30
878.69	14.04
878.99	56.17
879.29	49.15
879.58	2.34
879.88	135.75
880.17	-25.75
880.47	-9.36
880.76	44.47
881.06	0.00
881.35	16.38
881.65	-44.47
881.94	53.83
882.24	23.41
882.53	110.01
882.83	-18.72
883.12	-16.38
883.42	-11.70
883.71	18.72
884.01	-81.92
884.30	9.36
884.60	4.68
884.89	18.72
885.18	46.81
885.48	84.26
885.77	25.75
886.07	7.02
886.36	7.02
886.65	-42.13
886.95	-91.28
887.24	51.49
887.54	91.28
887.83	107.66
888.12	37.45
888.42	-30.43
888.71	-30.43
889.00	-30.43
